X,Y,Label
24.235935,-8.065679,28
20.513319,7.6502595,19
-39.002453,32.78066,7
5.776376,-27.08432,15
44.88991,-18.692871,15
-9.7834425,-7.026813,12
-1.4584378,-17.353075,8
35.14211,-42.988617,27
21.597294,12.641527,19
0.9260998,-14.680022,8
-25.904102,-46.776066,4
12.2834835,-6.371903,23
-41.573734,33.298782,21
42.087143,17.820251,1
-24.11548,-50.019398,4
-5.397225,8.018436,10
26.929138,-5.638624,28
-42.286835,16.061163,7
40.95671,-16.214315,15
35.597294,-18.338863,15
1.6483765,50.342613,21
40.71237,22.676655,23
-35.606228,29.259346,7
3.664727,17.119602,2
9.566269,-22.585052,25
21.826815,-50.231453,18
-41.831707,-27.784033,11
15.870241,-16.607752,12
1.2129551,-31.590052,8
-38.21253,35.491398,7
-18.042059,-8.28818,22
39.065495,11.875537,1
-22.22515,3.5633078,8
6.11676,5.383612,17
-50.83934,-23.321669,11
27.477053,34.49096,23
-15.798506,-11.133528,8
10.543999,23.870173,21
4.700373,-13.349546,23
23.096754,35.27342,5
-33.85739,4.874539,21
-7.466279,-1.8919885,0
-5.4975605,49.099987,21
-9.430274,5.11527,21
33.39422,9.767551,1
50.05627,-21.792072,15
45.71606,-2.5844915,1
-12.131132,47.080574,21
41.63587,16.600142,1
-32.40057,49.116383,21
-13.24844,16.086365,21
49.985893,7.160195,11
18.816607,7.0744977,19
-22.541403,43.165577,21
44.636196,8.932352,1
48.453487,18.133482,1
27.730951,-31.188202,0
22.751322,-21.600554,12
-15.920269,-22.290972,8
-26.367655,-38.026997,7
53.335144,-16.73145,15
25.38923,-14.60505,12
-13.156973,-10.580188,0
32.235203,-44.681465,27
17.544119,-25.590513,12
9.857174,-4.294103,21
7.45042,51.509438,1
10.835185,41.163273,21
47.744766,-16.088184,15
-11.22615,39.52627,21
12.474954,13.447837,19
26.449959,48.306263,19
23.829636,-31.975973,12
5.0308027,48.28053,1
0.98772967,-42.91932,8
-3.2557335,-16.179552,8
39.02116,24.79322,21
25.764984,-47.628834,18
7.9790688,55.90448,21
1.255368,-23.259764,8
-46.898434,22.121267,7
25.923223,-22.580853,13
-1.2596124,-26.516941,8
37.398556,8.338415,1
28.055744,-7.228048,28
3.6761672,-27.32244,8
28.50342,-8.293283,28
-35.30282,28.344482,21
-42.941975,21.14204,7
-8.2191925,35.357452,19
-1.7109225,-21.67185,8
27.398283,-5.3394794,1
-53.981464,-3.916868,20
21.46053,-51.39049,18
-6.543139,-23.384382,8
-17.386003,-52.943203,4
-42.46598,-22.142889,11
49.214134,0.61549103,15
-4.9058924,6.8099165,10
40.50926,6.437447,1
-13.777663,-22.131235,8
38.740643,-38.672585,27
-15.437128,22.691757,21
24.253689,-27.066265,12
2.1654665,21.551922,2
-25.515882,-16.626919,22
-18.772234,8.7606,20
-17.272236,-0.9293806,24
-3.997874,-20.313475,8
-8.716552,-19.934065,8
-14.496427,-1.0069209,21
-8.007697,-24.171045,8
-30.231087,-1.1278628,0
-19.462868,-47.54222,4
7.0482273,41.139404,21
20.21475,-2.677828,12
30.49814,10.645657,19
-17.470835,-46.438564,4
48.759247,-2.072207,1
-37.965797,-37.83553,11
37.812824,18.222012,1
1.5946038,23.090424,21
1.9119633,56.421375,3
10.303246,-35.726654,8
2.2100182,-23.56793,0
-13.596761,-32.65074,8
20.500805,24.643152,26
-5.787374,-24.801996,8
-14.621318,-46.90704,8
41.576004,20.884975,1
-9.8587,-14.855896,8
-47.783916,8.1664095,7
9.614424,-14.9492855,23
-6.055262,44.72551,21
-49.317787,27.257639,7
16.72358,-19.189837,28
44.433216,13.835455,1
-45.849316,-7.146908,22
41.306976,12.46623,1
26.917494,-25.038366,1
-2.527331,28.415709,21
0.19306062,-15.272483,8
-15.628651,13.465832,17
39.43279,14.145961,1
-41.705387,22.829685,7
-50.697235,-0.43708792,22
-23.890043,6.8642445,20
-15.446427,-49.481293,4
-9.992592,17.930586,21
-37.623116,32.552185,7
29.213633,27.916706,19
11.216393,-34.124733,12
-50.56209,0.38095322,21
19.11552,-50.856358,18
20.809586,4.697264,19
-52.720318,-6.225605,22
-33.409298,20.267431,7
-40.559376,-21.925077,11
-20.443335,10.432393,1
44.109684,-7.4855967,5
10.588792,-34.645462,12
30.213167,16.28126,1
-28.245804,-20.4014,8
-24.512884,41.57621,21
-26.407545,-23.842785,8
-3.9641962,2.047595,10
17.033274,10.256072,19
-17.412535,-28.015429,8
-3.292041,-10.323275,28
33.47183,33.436543,5
1.2757251,-44.39103,8
-46.15734,-27.81964,11
4.548729,-18.738386,8
-9.436349,12.861751,18
23.794617,-35.750504,12
44.30815,-17.705626,15
22.7749,-32.948414,12
-19.395565,11.153542,19
-13.67816,29.885193,9
48.340096,-12.035474,15
-10.056597,-27.098146,8
-12.673929,-17.74082,8
-31.720613,-5.295318,0
-40.6863,-18.078325,11
45.232395,-5.2260265,1
-0.4388989,-24.515371,0
48.272175,1.969989,1
-7.6768093,20.431696,26
-33.40078,-2.8479497,0
-18.234472,38.95615,21
19.73234,10.888463,19
27.786345,31.915625,5
7.5685,32.49377,24
-10.308033,-39.99527,8
-44.59044,-20.877493,11
8.161202,8.210267,17
-24.929174,-33.509426,0
-4.289785,-15.77005,8
42.029186,10.69718,1
30.462082,-21.345858,1
-11.227782,12.552617,11
22.06054,-22.93383,12
-24.66536,19.719395,0
12.103759,10.247657,21
41.91687,-35.85154,27
2.9496417,-10.638792,11
-11.620152,-44.449078,4
35.99271,42.722927,14
49.93864,-8.657445,15
-8.576664,8.437583,0
38.370426,-42.143215,27
31.604687,23.95387,1
-39.910305,-29.035595,11
14.96712,-2.5005267,2
-41.64887,-20.253963,11
17.465763,4.616874,21
-41.813633,-20.524668,11
-10.536864,-45.875153,4
18.88753,-20.873056,12
-12.986851,-31.172762,8
-12.580486,-20.834269,8
-3.7811902,30.62518,21
-24.98698,29.844109,21
-43.668682,-20.387596,11
-21.432291,-49.96147,4
-41.654827,-21.496078,11
-46.31776,1.9315385,10
-39.498436,15.420553,7
29.26517,2.1503375,6
-10.60123,36.05826,21
40.248425,4.238171,1
30.503939,-41.223957,27
-27.237934,-16.603365,14
9.536139,-36.401882,8
-22.821585,-45.019222,4
26.751505,12.798009,1
-38.18098,-19.233047,11
2.585,-48.13153,8
9.044408,-35.467426,8
-6.7925596,-42.2598,8
6.2774434,4.885304,17
15.501913,-30.724285,8
-49.630272,-2.0041497,22
-10.904398,39.47015,21
8.208383,-27.692778,22
0.13550198,-38.395863,8
-19.692978,7.2724056,20
-20.453691,-43.529514,4
23.297422,36.876293,5
-11.21667,4.561894,21
-7.769545,27.244091,21
46.27634,7.962954,1
-12.082232,-32.98759,8
27.713423,-45.586243,8
49.91688,-22.587027,15
31.141886,29.600735,5
-17.516323,47.050255,21
32.530514,32.363716,5
-12.488183,29.513666,21
-54.198742,-4.5873475,11
23.946966,-26.81632,12
0.13015458,45.083908,6
-17.639158,25.918102,21
-33.433525,20.128899,3
-36.509872,-37.80782,4
2.0832098,-12.707977,24
-38.39593,32.433525,7
13.804245,-19.825243,12
19.48076,-27.984743,12
0.1276245,44.785465,14
5.7732773,32.79458,21
-46.831512,-26.603655,11
49.13577,-3.203555,15
29.773739,44.496113,14
10.433753,-34.652584,12
19.490622,23.598684,1
-2.441237,32.42457,21
4.120624,-8.278207,21
30.362957,11.013963,19
41.876987,5.821589,1
8.000555,5.9918013,11
-47.228024,-17.150993,7
49.10365,-10.059156,15
30.32758,47.516006,14
-28.448938,28.7948,22
28.232903,38.361954,5
9.791968,-22.57093,25
-25.605534,-41.88618,4
6.9180207,21.379475,2
34.615963,-40.749092,27
-8.44544,-7.1779423,13
-44.231976,-24.809221,11
-0.21910505,-13.903565,8
-16.83978,-46.444183,4
-32.95625,-2.0629277,0
45.65987,-18.758718,15
52.466125,-19.236135,15
50.86706,-21.307903,15
-33.04666,-1.5545478,0
-16.88682,47.473034,21
28.193338,-10.723942,11
43.43339,-22.480162,8
22.978275,-21.711943,12
-39.690296,7.0254016,0
43.474472,2.8644278,12
-51.93722,17.156422,7
-1.081076,-17.713104,24
-38.69191,30.156902,7
9.939801,-2.4101303,23
24.72492,31.144217,5
-24.834938,-33.650738,0
3.6852534,20.26022,2
-4.053008,-25.45403,8
-1.207673,-8.538158,8
-14.853867,-54.298412,11
-32.95316,4.129029,0
24.74504,-5.5091324,28
41.75166,16.259684,1
20.101343,-31.781712,12
-7.435992,38.785347,21
12.489101,-14.427009,8
13.011012,5.4441156,17
-5.181894,51.869556,28
-46.689545,4.1296973,22
11.073764,14.387841,21
-21.379782,25.685232,21
6.2069488,54.091255,21
26.531841,32.349728,5
-14.4379635,48.287647,21
6.536022,8.723528,17
32.63148,46.57517,19
-18.694517,-1.7477387,16
33.392937,31.11516,5
-37.325005,35.20376,21
-14.152918,-7.8251786,8
48.391293,-16.761793,15
8.160317,7.570794,2
28.644487,32.30142,5
32.089878,10.597782,19
25.325378,-4.97027,9
3.8235567,16.278097,2
26.627518,36.50182,5
-49.491085,21.821655,7
27.313475,32.46454,5
9.271933,-35.455727,8
-17.945469,-7.584693,8
-2.2222435,-30.580498,15
41.798412,-8.469568,15
2.71921,-47.771282,15
-25.13857,-9.696321,21
43.35391,16.223042,1
24.026363,-4.5321393,28
-12.007182,3.247968,24
-24.479872,29.921091,21
-49.463493,-1.9193708,22
-35.08352,29.014755,7
-13.803465,-13.015411,8
-12.604647,44.007145,21
25.36205,-27.236279,12
-1.6469992,-29.316723,8
32.383835,33.73847,5
11.910392,-33.578197,12
35.49851,7.719113,28
4.2398205,-18.03144,23
-12.046301,39.34469,21
-20.320852,-26.116909,8
28.047796,30.938,5
-55.013382,-2.7141767,21
44.584656,-22.314451,15
-13.621687,31.612406,21
1.2943347,30.977034,21
-20.583576,-26.936968,8
25.782618,50.949955,14
49.88098,-19.16919,15
-13.748131,38.87089,21
45.08159,-19.695232,15
-12.4325075,-37.547497,8
-46.760185,18.618334,7
38.430912,-40.977245,27
-46.443275,23.505287,7
-13.426835,29.37631,21
-50.268715,-2.3683906,22
21.188091,25.759743,26
32.165462,45.847397,14
44.480053,-23.88812,15
-45.477024,-6.1769834,16
11.569521,28.200186,2
7.224559,24.449488,21
31.290497,33.375286,5
38.859436,13.712831,1
11.377322,-32.217556,12
-6.538105,38.714203,21
-18.292551,-12.485985,24
-10.897059,14.235008,3
-16.307547,-12.696972,8
-20.448719,-49.911175,4
-13.859013,-3.8056338,13
-29.659935,3.1835814,0
-9.174578,23.752672,21
-24.590698,-25.600445,8
43.91132,-20.147556,15
-29.101135,-48.198906,4
-27.96372,2.1705122,20
-47.606274,-22.396765,11
5.3843784,-17.68436,8
39.381695,-41.09197,27
-17.644718,-26.634476,8
-7.4168735,-30.388258,8
-16.75737,-53.304947,4
-13.506752,16.183487,20
-53.4673,-4.6660056,2
5.274979,56.900158,0
-16.195957,-12.265802,24
-25.475243,-43.006634,4
-4.1308174,-13.375388,8
-18.782522,-26.429586,8
-18.207062,-3.5748076,22
-24.995749,-20.746716,16
7.602691,50.00706,21
-7.0177407,-28.631176,8
-10.076255,37.547703,21
-47.94549,26.735582,7
-40.332806,-16.884785,0
22.43016,-42.685993,18
39.38649,22.14898,26
25.348536,10.889793,19
-30.228018,30.109217,21
44.34379,-13.090719,15
-12.462674,-29.380116,8
1.3693287,-37.319874,15
5.3517256,31.133186,21
9.62072,-17.507034,16
50.05631,-21.792107,15
-30.774755,-5.8850727,0
-10.610275,36.062763,21
46.606255,2.875264,1
14.224585,-14.412335,12
-17.693218,-39.03398,4
-24.49576,-51.252647,4
-48.65014,-27.526237,11
27.502878,38.12693,5
30.221653,-41.351463,27
-26.58001,24.530085,21
19.023422,-21.039526,12
-47.40507,-22.28822,11
27.912775,36.893288,5
-10.291612,-34.3254,8
26.659773,-15.479862,12
19.453327,-54.54073,8
29.20896,30.987286,5
-16.580256,-4.3167367,24
35.052345,15.393175,1
33.45666,13.389497,1
2.6489117,16.143127,2
47.392147,11.1341,1
37.47339,3.4904814,23
-8.015134,1.8790412,10
-41.67492,-32.32858,11
16.579586,-28.504784,12
17.25291,-27.264933,12
-24.456236,44.638714,21
33.368187,11.176492,1
-29.365654,0.17449117,0
-7.7427816,-8.190606,8
0.9257503,-1.5659777,13
-1.8457007,-12.855031,23
19.023676,-9.868086,17
-1.0737842,-2.1441293,1
1.5907419,26.097874,21
-32.439064,-2.211626,0
-15.684015,-49.68581,4
31.007425,32.207767,5
-10.251319,13.735994,3
-4.26173,-44.320248,8
42.428078,6.0359282,1
-9.026234,-35.360058,8
50.42089,2.1527963,15
2.9302905,-15.690104,8
37.08771,-20.417109,12
-1.5146996,-44.917564,8
27.533491,-44.58638,8
3.8483393,52.793232,6
34.037914,12.569251,1
27.658789,-25.418827,12
-40.408684,-20.752888,11
30.42648,-0.82254595,1
-22.45231,-48.774307,4
12.166251,10.503285,19
22.531277,-31.916842,12
-36.823025,-37.778587,11
5.784607,-12.749598,8
-19.43976,27.1001,21
-13.203859,26.966513,21
-6.795332,-35.455757,8
-7.460718,3.7977352,10
9.777186,40.747585,21
13.604821,10.807745,17
-23.42331,-38.15947,1
30.771439,9.438555,1
32.483486,-0.26854652,1
40.533688,14.45536,1
19.932604,-29.566313,12
-30.524588,10.951097,11
-45.2055,21.371826,7
-13.283079,-10.9063225,8
28.237455,-2.5592284,28
39.214302,12.464839,1
-13.623264,-48.07889,4
-49.26233,1.2233019,22
43.087734,19.790487,19
-36.13248,-38.83285,11
-30.13038,-0.9693034,0
-11.203358,42.41555,21
2.6396964,-18.363312,8
50.866528,-22.926659,15
17.029585,-0.76679116,5
4.342344,-39.570175,8
-39.502037,-17.95389,11
-9.799149,30.87464,21
20.92898,-30.846827,12
-6.1639233,30.360909,21
-47.342583,-19.78603,11
5.0729628,4.985203,13
42.606144,8.501995,1
11.055819,10.495329,21
-29.832365,-1.6740828,0
22.610987,-42.4441,8
29.209385,52.748283,14
1.5074224,-28.993,8
-9.676649,32.276546,21
5.1849866,53.952656,6
-39.715733,15.647177,24
-45.272343,25.977297,7
15.583876,-28.197714,12
-25.569084,-52.587975,4
-10.108941,18.877455,21
39.604374,20.140572,1
46.946323,3.8916094,1
-0.61147547,24.449535,0
24.512177,-14.186402,16
-50.294502,-3.8362417,22
4.3298507,52.60696,6
43.78396,13.104426,9
-45.05563,-26.01542,11
13.189744,-39.820904,4
-44.694706,-24.451305,15
19.759945,-23.763939,12
-44.663704,-17.015528,7
-23.554892,-48.38561,4
-45.540672,-0.04608562,8
25.405294,27.375391,5
-18.990997,-13.695751,8
19.831448,-32.862556,12
12.574177,-30.392168,8
-8.779023,-3.6799924,5
-27.437485,30.361635,21
-27.963486,-33.948242,11
-15.877961,47.351685,21
-22.249207,-49.901424,4
-39.98787,32.871227,21
38.89587,19.443384,1
10.700988,-6.657768,14
45.943123,10.852426,1
-16.369213,-27.057713,12
47.51399,-20.296318,15
5.806529,56.84609,6
-31.163311,8.505101,0
-5.445586,-6.7318244,8
22.52735,9.521114,19
1.5797925,16.950977,21
-51.703293,-24.943722,11
2.4581847,-17.454573,22
24.244474,-9.589508,21
5.8122244,56.85996,6
-37.514706,-24.294552,8
6.267034,5.179154,17
-14.77615,-4.4261856,13
3.759565,-23.313269,8
23.978642,31.1288,5
-17.839966,-12.141026,8
3.473298,-42.0755,8
22.460325,-1.4242988,3
15.606907,26.705568,9
9.933597,9.263637,26
16.741653,-16.156746,24
-23.949186,10.30953,0
34.766964,45.07003,1
3.8516157,5.3553934,16
10.64359,-33.83356,12
-16.36481,21.532736,21
-39.526287,34.917973,21
-16.508766,32.877686,21
-43.452934,29.840569,7
-8.828278,13.131408,3
39.813915,22.055866,26
-12.540402,34.842686,21
-39.93782,-15.806405,11
-12.925963,39.3184,21
-27.067326,43.25316,21
41.691822,16.090887,1
25.994421,-4.887418,28
-28.556885,-23.674814,22
31.941391,46.152122,14
-3.3697412,-44.763245,8
27.432425,-30.67831,12
24.297459,-29.16851,12
40.862877,12.529833,1
39.96091,-21.811745,0
-52.316013,-4.956131,22
-18.483149,39.60004,21
-18.064425,22.574778,3
0.8698312,24.411562,21
54.194435,-13.903077,15
8.99474,-33.002056,8
-19.429924,9.100162,20
-5.767495,29.47441,21
-50.755142,20.722614,7
-31.324434,-18.435581,16
-3.3451002,37.53085,0
6.272342,53.09775,6
-17.31392,37.12868,21
-1.6863849,-16.27068,8
-45.12261,-29.493507,11
32.2522,49.044434,14
-12.380635,27.477562,21
-4.8909273,-21.723467,8
-5.6081157,-17.439398,8
20.562094,-52.2415,18
47.88208,-19.090254,15
-50.942215,-26.700405,11
-26.0741,29.926495,21
48.879555,-6.241619,15
25.392057,-14.905747,8
-32.002705,8.589091,11
4.4052987,5.2806954,21
-2.3970075,32.47672,21
-44.422104,-29.886135,11
-21.35468,37.337692,21
-15.366098,42.89114,21
-0.3466428,-44.808033,8
-23.320786,-45.352444,4
32.17117,43.618416,14
13.2178755,-23.453587,12
4.7374063,-0.8821944,21
-28.167042,28.583523,21
20.986265,10.203806,1
39.758224,-18.637178,15
-9.926005,-13.09848,12
33.109207,30.148811,5
-8.481251,-12.979476,8
-6.57561,52.159737,21
-38.359657,19.334875,8
23.599453,-29.710094,12
-20.046732,28.821074,21
-44.67907,27.451889,7
-17.262463,38.092403,21
-29.704191,-20.707674,8
-13.805662,-30.338047,8
43.313686,4.384082,1
19.881191,26.161985,1
-13.0846195,-27.75195,8
-34.6731,-7.6530895,15
3.091617,-27.282999,8
51.060352,-13.992456,15
8.780881,-33.894905,12
-20.591991,10.736944,20
5.2660465,54.847645,6
-23.710915,-12.293103,17
-2.7088335,-45.042374,8
-35.510647,8.983138,21
-25.020926,-47.0191,4
12.375395,39.908573,9
47.91802,16.451033,5
11.137802,-3.44215,21
27.451283,-21.001492,12
27.314232,30.382683,5
30.666296,-1.1422473,28
12.143835,-31.900848,12
-18.421904,-27.744814,8
-47.019497,-30.00886,11
5.859625,39.09664,21
-31.131588,-19.33768,16
-1.1284641,40.225525,19
45.67393,-16.968136,15
-21.561884,8.685151,1
26.20531,-27.621532,12
-34.942986,6.335699,21
-36.917835,-30.822392,11
-46.650623,25.499199,7
-33.39188,-2.4917085,26
-52.35914,16.737654,9
-6.06336,51.660458,21
11.321054,7.136412,17
-36.05669,-2.5924244,0
-39.125477,-29.977352,11
-27.038578,30.951748,22
-30.774734,1.6581017,0
2.2025368,-43.30353,8
13.878083,27.816063,21
-0.39720553,27.68874,21
20.424032,10.882504,19
5.7986984,-6.4804506,5
48.226624,-3.3640282,15
5.9722705,40.421608,21
24.11619,12.170111,19
29.800596,-7.6465263,15
-42.164337,-9.7411,0
-6.2407336,-8.537649,8
11.920629,-5.0407443,23
-22.932266,-20.593538,8
-3.821443,-22.517147,8
-12.688714,-27.137348,8
-1.8469542,33.639954,21
27.40894,-19.26543,12
41.446472,18.573881,1
5.5658827,-29.487507,11
21.681185,-33.26097,23
22.617483,34.626034,5
-24.324903,-42.786877,4
18.595798,-9.321003,16
-15.821097,-40.337833,4
-12.573417,29.354025,21
41.951385,20.727365,1
36.067863,-41.055317,27
-33.303085,19.95897,3
-49.25365,17.98544,7
7.0073657,55.51293,6
20.74633,-49.473114,18
-53.20593,-6.1846642,17
-3.8690288,-8.409043,8
-35.172276,-25.282532,11
28.997334,32.052387,5
33.854847,-0.9090753,9
25.4298,34.835804,5
27.99883,34.322536,5
30.824205,-38.312103,12
-24.704784,19.015089,24
-2.5820887,-35.8544,8
-46.448105,-24.110132,11
9.50411,40.084103,21
-4.9546895,4.405826,10
23.275194,-1.0655553,28
-19.623299,-22.453938,8
22.130953,25.480154,1
-37.856377,2.13015,0
-35.656345,-1.2629269,0
20.701174,36.60663,21
-22.884687,30.223202,21
-12.529648,39.28131,21
20.367132,35.85452,5
-18.250511,5.952532,8
7.8733234,-15.905578,8
19.682768,10.535336,19
-45.479416,21.774883,7
-7.4815354,27.238678,21
-15.002323,33.144302,21
22.796743,49.61827,26
15.376456,41.123974,19
-4.2584176,-44.17689,8
34.934372,18.405773,1
32.29135,-0.847669,28
16.302984,-13.179892,23
36.48816,-19.55156,15
-41.63599,23.802795,7
35.813046,-18.811413,15
-37.063774,27.901201,21
8.0290165,9.560104,17
27.817564,51.125072,14
-29.723572,33.344727,21
-16.403528,-3.5421686,22
-14.722047,44.981007,1
22.992973,-52.08595,0
38.2322,-15.164152,19
-22.215496,22.138294,21
-11.980535,-30.224827,8
17.599968,-25.18141,12
48.56041,15.557109,1
53.17237,-19.199713,15
23.787373,-50.915653,18
-19.011784,46.45476,21
-0.030607335,51.990894,21
-35.855736,-2.3993165,0
-12.114357,45.842564,21
-49.65277,-4.8851795,22
-7.5929523,51.119186,21
18.936787,-36.70714,8
-1.4557372,-6.9063125,8
-39.549324,-15.942066,0
48.64628,17.25635,5
-20.18702,22.660309,21
48.41591,-4.2608666,15
27.04165,35.78652,21
-41.848324,17.636152,7
0.112390324,-43.611885,8
-49.290672,13.977098,7
35.69729,18.557764,1
44.19132,15.262387,5
-40.9635,10.272119,7
-21.653938,20.788397,21
7.2113833,-28.999882,12
-33.588757,2.1089606,0
0.18910497,21.347107,24
-16.30004,-47.54418,4
3.4689152,19.639385,2
-44.80688,-29.003565,11
-1.2021426,-31.964142,8
-1.205472,32.416836,21
-41.809635,18.449451,7
-22.259125,-24.911541,8
-5.1291842,-18.833006,8
21.65464,36.92356,21
18.34104,7.1342587,19
37.459797,-39.61373,27
47.29609,-12.315597,15
-15.665115,-33.643692,24
-43.360004,22.119936,7
-5.0066113,7.1195927,21
24.274832,-33.362114,12
13.0979805,-6.481296,23
8.543612,-33.166183,12
-43.066563,-32.02461,11
-8.875293,-28.404535,8
12.69601,25.802277,26
4.2521453,20.163881,2
14.414287,25.402697,26
-27.456385,-18.056425,7
-12.421881,38.91126,21
3.712969,15.6310625,2
-51.197433,-4.064688,22
-8.938872,-7.311105,8
23.637772,10.435787,1
-46.29866,-5.3781404,22
33.50579,25.007372,1
-16.271849,-3.1298203,24
-20.78164,-25.340176,8
44.075985,13.8541975,1
-11.708953,2.9889243,8
21.769062,-27.714268,12
6.030023,-15.027297,25
-5.4093323,-44.58859,8
45.717766,-18.191347,15
17.31847,25.32975,26
-16.490334,22.170732,21
0.6923611,-38.95391,15
-18.620722,-14.399026,8
-11.564201,12.929622,24
-43.786217,-32.76233,11
2.3420467,55.997986,21
26.391754,12.7929,1
-45.650917,-33.943832,8
-21.687782,-24.752907,8
-3.7183137,-17.094423,8
4.3712535,-29.507572,8
5.6597066,-41.1454,12
-10.617306,23.590874,21
-43.914227,-30.925564,11
0.87948203,30.47474,9
-5.753359,49.02773,6
25.434435,9.771367,1
-23.996296,-49.373955,4
-8.891093,-17.606297,8
15.838184,-34.60207,12
-26.057377,-52.662277,11
-9.978764,18.351627,21
-14.547463,44.611652,21
-27.801361,-18.381697,16
-11.289142,-28.79073,8
5.2783,-6.1043406,8
14.733474,-6.1964664,1
-11.541972,15.098139,3
-14.511655,30.086573,21
-16.949194,22.961449,21
-23.785215,-23.622183,8
7.1510496,8.950575,14
-2.1592877,-22.425282,8
-6.7925377,-21.223484,8
-29.649292,3.2173011,0
25.10907,-28.06391,12
46.692932,11.347824,28
-1.6902721,28.461258,21
22.655287,-25.584398,12
20.35258,23.94998,26
49.401337,0.8009157,15
-11.631048,-16.441082,8
33.52252,-40.0772,27
-25.199106,-49.765625,4
-3.8277166,8.45013,23
20.221458,14.319231,1
-15.6314745,47.531673,21
-5.8077254,-20.270555,8
45.895023,14.385096,1
-19.835096,7.2001324,20
-25.03266,12.451784,20
18.559982,-16.386986,12
-52.92904,-23.118925,11
-37.743114,33.64907,7
4.545708,-6.614306,7
-14.680172,-24.099232,8
-11.9310665,41.16422,21
35.849426,18.515673,1
20.8907,-30.358368,12
-47.565315,-3.359522,16
22.754198,-21.533955,12
-19.427948,-23.10406,8
-2.881304,46.83561,5
25.569576,-27.709705,12
-6.4718695,-30.30514,8
50.760193,-1.4197776,8
39.78818,-10.624748,15
-29.773893,-18.848764,16
-14.118358,-40.289036,4
17.975845,27.339361,1
-35.54415,36.614132,7
49.104687,-15.955114,15
-8.432741,-26.598644,8
34.57951,9.862057,1
46.540054,-0.7420811,1
-16.644453,-0.19847283,13
-3.0272977,-23.60003,8
-4.8217406,50.594337,21
38.504692,-40.459377,27
-47.14723,-33.950104,8
-37.026985,-5.082232,0
-0.41659054,-10.85894,8
4.6433773,50.302345,21
-24.243357,-40.76995,23
4.716106,21.38536,2
12.158934,9.824196,17
10.604959,-5.8764887,23
30.976807,18.161919,1
12.437963,25.914234,8
-45.209293,25.712772,7
11.76277,-36.060608,12
-18.734398,-3.9357383,24
-13.691102,-17.042303,8
-8.282587,13.34893,8
30.157606,53.05047,14
3.4235463,47.924458,1
-11.198242,47.96562,21
-19.782072,-44.181465,4
32.494766,-42.335,27
34.580563,-43.452034,27
-5.840229,-7.170411,3
34.72028,42.488297,1
40.360367,-17.011736,15
-5.9408484,20.139587,10
-33.355877,34.54667,21
-41.179043,27.946758,21
-40.211357,-34.64847,11
-33.74112,-2.0223653,8
24.105589,8.623567,19
-13.154782,-48.38443,8
-23.91811,-39.076015,4
-51.913624,19.481146,14
-31.390299,38.06545,21
49.632145,-18.058632,15
34.892967,33.16379,1
39.85594,-42.575905,27
-33.654423,36.399124,21
9.175816,26.644697,2
-26.394045,-45.659958,4
43.350876,15.831536,1
1.9138986,18.874783,2
28.616404,-2.7613263,28
38.372032,20.088737,1
-1.7554343,-32.376114,8
31.38025,48.504807,14
1.2903502,-46.471584,8
-30.045385,-45.053127,1
-28.312391,-16.63108,16
3.9686875,10.301942,17
-39.730373,-17.232138,11
18.062544,23.160465,26
-25.633926,-34.536236,4
8.514826,-33.094852,8
-8.121868,-12.962139,8
-43.57316,26.268137,7
-18.530664,-4.3611493,24
-0.9818464,50.458363,21
-9.152605,47.648148,1
4.5871997,23.148497,2
26.84688,33.18702,8
39.133007,-41.32658,27
-41.4309,-25.3556,11
-5.7327795,23.34479,2
31.771202,47.921505,14
46.424206,11.74921,1
11.520119,-6.713675,0
-46.367123,-24.784414,11
-38.48267,-16.761,21
12.109763,-16.4112,15
-5.762529,18.000565,21
5.1940265,52.839386,21
24.0904,-14.96274,12
-33.08561,19.887165,7
27.861471,34.19188,5
17.60132,7.784124,19
6.526894,5.0525613,17
28.827383,50.615936,14
42.92408,8.580194,1
30.569944,53.274246,14
5.784948,52.25056,6
22.148073,-50.29398,18
-51.83342,-22.374418,11
-2.190804,42.14821,6
20.068295,23.786116,1
49.30319,-11.982281,15
-41.126804,28.240751,21
-4.991219,51.129517,21
51.319,-22.487747,15
-47.06528,-24.102419,11
-45.866615,-32.334248,11
-32.298874,0.020068476,0
-2.5806289,-19.051176,8
-10.656633,-31.697458,8
34.385174,49.162045,0
21.39774,-49.828102,18
-16.621906,47.309845,21
-37.82416,31.203426,21
48.613106,-14.838528,15
11.473659,40.462914,9
-0.43071008,-10.21201,1
-35.402744,32.404305,21
-12.957337,-4.5792103,24
42.7804,11.114495,1
33.20308,-39.775856,27
19.44572,-24.148666,8
46.122974,1.2821432,15
-10.348466,23.756178,21
33.283577,53.817207,14
-18.843483,-47.34836,4
33.639446,49.687378,14
5.425797,-25.63421,15
31.216522,49.849144,14
-46.556572,-31.60918,11
-27.102905,-33.775578,0
-10.495667,14.776364,3
-18.76479,-49.885063,4
-18.713684,-2.9409742,24
2.8317661,2.7117622,17
-42.92988,20.948647,7
-11.23179,27.035454,21
22.585213,-34.277584,12
18.238338,25.637312,1
-10.190997,35.656887,21
-52.88885,-5.3372517,22
43.39489,12.62954,1
-6.90943,6.902838,10
3.7669263,-39.69494,8
-20.38585,8.025931,20
-17.524952,44.342014,21
-11.511481,16.372023,10
-13.03184,33.511715,21
